chr	po	NAME	TCGA.A1.A0SK.01A	TCGA.A1.A0SO.01A	TCGA.A2.A04W.01A	TCGA.A2.A0D0.01A	TCGA.A2.A0D1.01A	TCGA.A2.A0EQ.01A	TCGA.A2.A0ET.01A	TCGA.A8.A06N.01A	TCGA.A8.A06Y.01A	TCGA.A8.A06Z.01A	TCGA.A8.A081.01A	TCGA.A8.A083.01A	TCGA.A8.A08J.01A	TCGA.A8.A09X.01A	TCGA.AN.A04D.01A	TCGA.AN.A0FJ.01A	TCGA.AN.A0FV.01A	TCGA.AN.A0FZ.01A	TCGA.AO.A0J2.01A	TCGA.AO.A0J3.01A	TCGA.AO.A0J6.01A	TCGA.AO.A0JC.01A	TCGA.AO.A0JI.01A	TCGA.AO.A0JL.01A	TCGA.AO.A124.01A	TCGA.AO.A125.01A	TCGA.AO.A12B.01A	TCGA.AO.A12D.01A	TCGA.AO.A12H.01A	TCGA.AQ.A04L.01B	TCGA.AR.A0TP.01A	TCGA.AR.A0TR.01A	TCGA.AR.A0TV.01A	TCGA.AR.A1AI.01A	TCGA.AR.A1AS.01A	TCGA.B6.A0I2.01A	TCGA.B6.A0IA.01A	TCGA.B6.A0IC.01A	TCGA.B6.A0RL.01A	TCGA.B6.A0RM.01A	TCGA.B6.A0RS.01A	TCGA.B6.A0X4.01A	TCGA.B6.A0X5.01A	TCGA.BH.A0DL.01A	TCGA.BH.A0E0.01A	TCGA.BH.A0EE.01A	TCGA.BH.A0HW.01A	TCGA.BH.A18N.01A	TCGA.C8.A12L.01A	TCGA.C8.A12M.01A	TCGA.C8.A12P.01A	TCGA.C8.A12U.01A	TCGA.C8.A133.01A	TCGA.D8.A13Y.01A	TCGA.D8.A13Z.01A	TCGA.E2.A14Y.01A	TCGA.E2.A158.01A	TCGA.E2.A15K.06A	TCGA.E2.A15R.01A	TCGA.E2.A1B0.01A
19	46290068	CYP2A13	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.252	-0.182	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.15	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.03	0.516	0.016	-0.017	-0.078	0.33	0.022	-0.64	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46876505	CEACAM7	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	-0.739	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46915323	CEACAM5	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	-0.739	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46959595	CEACAM6	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	46999896	CEACAM3	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	47044581	DMRTC2	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.202	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.645	0.004	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	47515185	TMEM145	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.166	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.649	0.018	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	47610462	LIPE	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.166	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.649	0.018	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	47713899	CEACAM1	0.163	0.197	0.096	0.09	-0.602	0.129	0.259	-0.025	0.166	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.649	0.018	0.024	0.075	0.022	-0.036	0.515	-0.019	0.025	0.175	-0.045	0.516	0.016	-0.017	-0.078	0.33	0.022	0.13	0.138	0.07	-0.283	-0.122	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.102
19	48106762	PSG6	0.163	0.197	0.096	-0.3	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.027	0.248	-0.179	-0.208	-0.43	-0.346	0.076	0.015	0.086	-0.271	-0.236	-0.089	0.136	0.141	0.041	-0.649	0.017	0.028	0.075	0.022	-0.782	0.515	-0.019	0.029	0.175	-0.045	0.59	0.016	-0.017	-0.078	0.327	0.022	0.116	0.138	0.089	-0.283	-0.119	-0.172	-0.074	-0.607	0.19	0.062	0.059	-0.009	-0.027	-0.065
19	48659228	LYPD3	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.027	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	0.651	0.062	0.059	-0.009	-0.027	-0.065
19	48969886	KCNN4	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.027	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	0.651	0.062	0.059	-0.009	-0.027	-0.065
19	49072241	ZNF404	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.027	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	0.651	0.062	0.059	-0.009	-0.027	-0.065
19	49633385	ZNF229	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.027	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.059	-0.009	-0.027	-0.106
19	50112103	APOC1	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.026	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.059	-0.009	-0.027	-0.106
19	50666684	FOSB	0.163	0.197	0.096	0.13	-0.602	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.026	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	0.515	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	51064126	FOXA3	0.163	0.197	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.026	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	51349870	IGFL2	0.163	0.197	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.026	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	51607092	CCDC8	0.163	0.197	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.022	0.01	0.042	0.026	0.237	-0.179	-0.208	-0.428	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.327	0.022	0.12	0.138	0.089	-0.283	-0.119	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	53474570	ZNF114	0.163	-0.139	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.223	-0.177	-0.208	-0.406	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.335	0.022	0.12	0.138	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	53770868	SULT2B1	0.163	-0.139	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.223	-0.177	-0.208	-0.406	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.335	0.022	0.12	0.138	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	53802087	FAM83E	0.163	-0.139	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.223	-0.177	-0.208	-0.406	-0.346	0.076	0.015	0.086	-0.222	-0.236	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.019	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.335	0.022	0.12	0.138	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.009	-0.027	-0.106
19	54134394	DHDH	0.163	-0.139	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.223	-0.177	-0.208	-0.406	-0.346	0.076	0.015	0.086	-0.222	0.111	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.02	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.335	0.022	0.12	0.138	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	54231320	CGB1	0.163	-0.139	0.096	0.13	-0.597	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.223	-0.177	-0.208	-0.406	-0.346	0.076	0.015	0.086	-0.222	0.111	-0.11	0.136	0.155	0.041	-0.649	0.017	0.028	0.113	0.022	-0.038	-0.145	-0.02	0.029	0.18	-0.045	0.59	0.016	-0.015	-0.078	0.335	0.022	0.12	0.138	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56143263	KLK5	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	-0.145	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56159220	KLK6	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	-0.145	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56175339	KLK7	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.368	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56193922	KLK8	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.368	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56211527	KLK10	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.368	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56219998	KLK11	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.368	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56227060	KLK12	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.368	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.335	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56255726	KLK13	0.163	0.736	0.096	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	-0.007	0.019	0.042	0.035	0.199	-0.177	-0.208	0.142	-0.346	0.076	0.015	0.086	-0.222	0.127	-0.11	0.136	0.155	0.041	-0.008	0.017	0.026	0.113	0.022	-0.038	0.621	-0.02	0.029	0.18	-0.056	0.195	0.016	-0.015	-0.078	0.325	0.022	0.12	0.146	0.089	-0.283	-0.133	-0.172	-0.094	-0.607	-0.016	0.062	0.044	-0.004	-0.027	-0.106
19	56913604	HAS1	0.163	0.736	0.221	-0.249	-0.611	0.129	0.259	-0.025	0.216	0.153	0.146	0.007	0.019	0.001	0.035	0.25	-0.166	-0.208	0.117	-0.346	0.057	0.015	0.086	-0.222	0.096	-0.128	0.136	0.131	0.041	0.498	0.017	0.026	0.113	5e-04	-0.041	0.348	-0.015	0.029	0.158	-0.047	0.195	0.016	-0.018	-0.078	0.325	0.022	0.116	0.146	0.107	-0.259	-0.002	-0.172	-0.066	-0.574	-0.178	0.02	0.054	-0.011	-0.027	-0.087
19	59197542	CACNG6	0.163	0.736	0.278	-0.249	0.108	0.129	0.278	-0.025	0.216	0.153	0.112	0.007	0.019	0.001	0.029	0.25	-0.166	-0.208	0.117	-0.346	0.048	0.015	0.086	-0.222	0.104	-0.088	0.136	0.143	0.041	-0.071	0.017	0.026	0.113	0.023	-0.037	0.348	-0.015	0.045	0.146	-0.039	0.209	0.016	-0.018	-0.078	0.325	0.022	0.116	0.143	0.08	-0.259	-0.002	-0.186	-0.066	-0.588	-0.007	0.02	0.054	-0.005	-0.027	-0.087
19	59629064	TTYH1	0.163	0.768	0.278	-0.249	0.108	0.129	0.278	-0.025	0.216	0.153	0.112	-0.014	0.019	0.001	0.045	0.25	-0.17	-0.208	0.117	-0.346	0.079	0.015	0.086	-0.222	0.11	-0.088	0.136	0.143	0.041	-0.168	0.017	0.026	0.113	0.023	-0.037	0.33	-0.015	0.023	0.164	-0.033	0.202	0.016	-0.018	-0.078	0.325	0.022	0.116	0.143	0.08	-0.259	-0.002	-0.186	-0.066	-0.652	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	59709768	LAIR2	0.163	0.768	0.278	-0.249	0.108	0.129	0.278	-0.025	0.216	0.153	0.112	-0.014	0.019	0.001	0.045	0.25	-0.17	-0.208	0.117	-0.346	0.079	0.015	0.086	-0.222	0.11	-0.088	0.136	0.143	0.041	-0.168	0.017	0.026	0.113	0.023	-0.037	0.33	-0.015	0.023	0.164	-0.033	0.202	0.016	-0.018	-0.078	0.325	0.022	0.116	0.143	0.08	-0.259	-0.002	-0.186	-0.066	-0.652	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	60138686	NLRP7	0.163	0.907	0.278	-0.249	0.095	0.129	0.278	-0.017	0.187	0.153	0.138	-0.014	-0.024	0.001	0.045	0.171	-0.17	-0.208	0.117	-0.362	0.079	0.04	0.095	-0.265	0.11	-0.088	0.133	0.143	0.041	-0.168	0.017	0.009	0.097	0.008	-0.037	0.34	-0.015	0.04	0.164	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.143	0.089	-0.279	-0.002	-0.186	-0.066	-0.584	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	60186922	NLRP2	0.163	0.907	0.278	-0.249	0.095	0.129	0.278	-0.017	0.187	0.153	0.138	-0.014	-0.024	0.001	0.045	0.171	-0.17	-0.208	0.117	-0.362	0.079	0.04	0.095	-0.213	0.11	-0.088	0.133	0.143	0.041	-0.168	0.017	0.009	0.097	0.008	-0.037	0.34	-0.015	0.04	0.164	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.143	0.089	-0.279	-0.002	-0.186	-0.066	-0.584	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	60344195	TNNT1	0.163	0.907	0.594	0.17	0.095	0.129	0.278	-0.017	0.187	0.153	0.138	-0.014	-0.024	0.001	0.045	0.171	-0.17	-0.208	0.117	-0.362	0.079	0.04	0.095	-0.213	0.11	-0.088	0.133	0.143	0.041	-0.168	0.017	0.009	0.097	0.008	-0.037	0.34	-0.015	0.04	0.164	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.143	0.089	-0.279	-0.002	-0.186	-0.066	-0.625	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	60357930	TNNI3	0.163	0.907	0.594	0.17	0.095	0.129	0.278	-0.017	0.187	0.153	0.138	-0.014	-0.024	0.001	0.045	0.171	-0.17	-0.208	0.117	-0.362	0.079	0.04	0.095	-0.213	0.11	-0.088	0.133	0.143	0.041	-0.168	0.017	0.009	0.097	0.008	-0.037	0.34	-0.015	0.04	0.164	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.143	0.089	-0.279	-0.002	-0.186	-0.066	-0.625	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	60580720	TMEM190	0.163	0.907	0.594	0.17	0.095	0.129	0.278	-0.017	0.187	0.153	0.138	-0.014	-0.024	0.001	0.045	0.171	-0.17	-0.208	0.117	-0.362	0.079	0.04	0.095	-0.213	0.11	-0.088	0.133	0.143	0.041	-0.168	0.017	0.009	0.097	0.008	-0.037	0.34	-0.015	0.04	0.164	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.143	0.089	-0.279	-0.002	-0.186	-0.066	-0.625	-0.007	0.02	0.054	-0.005	-0.037	-0.087
19	61233944	NLRP5	0.163	0.907	0.985	-0.228	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.171	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.213	0.11	-0.088	0.133	0.137	0.041	-0.267	0.018	0.009	0.081	0.008	-0.037	0.321	-0.035	0.018	0.152	-0.033	0.202	0.016	-0.018	-0.101	0.326	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	-0.616	-0.007	0.029	0.057	-0.009	-0.037	-0.113
19	61661543	ZNF667	0.163	0.907	0.704	-0.276	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.171	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.213	0.11	-0.088	0.133	0.137	0.026	-0.267	0.018	0.009	0.081	0.008	-0.05	0.321	-0.035	0.018	0.152	-0.033	0.202	0.016	-0.018	-0.101	-0.289	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	-0.616	-0.007	0.029	0.057	-0.009	-0.037	-0.113
19	62010824	ZIM2	0.163	0.907	0.46	-0.272	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.171	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.255	0.11	-0.088	0.133	0.137	0.026	-0.267	0.018	0.009	0.081	0.008	-0.05	0.321	-0.035	0.018	0.176	-0.049	0.202	0.016	-0.018	-0.101	-0.289	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	-0.616	-0.007	0.029	0.057	-0.009	-0.037	-0.113
19	62028581	PEG3	0.163	0.907	0.397	-0.272	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.171	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.255	0.11	-0.088	0.133	0.137	0.026	-0.267	0.018	0.009	0.081	0.008	-0.05	0.321	-0.035	0.018	0.176	-0.049	0.202	0.016	-0.018	-0.101	-0.289	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	-0.616	-0.007	0.029	0.057	-0.009	-0.037	-0.113
19	62791504	ZIK1	0.163	0.907	0.397	-0.272	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.171	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.255	0.11	-0.088	0.133	0.137	0.026	-0.361	0.018	0.009	0.081	0.008	-0.05	-0.207	-0.035	0.018	0.176	-0.049	0.202	0.016	-0.018	-0.101	-0.289	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	0.124	-0.007	0.029	0.057	-0.009	-0.037	-0.113
19	62926868	ZNF671	0.163	0.907	0.397	-0.272	0.095	0.075	0.265	-0.024	0.187	0.132	0.143	-0.014	0.065	0.001	-0.696	0.871	-0.183	-0.23	0.117	-0.343	0.047	0.011	0.095	-0.255	0.11	-0.088	0.133	0.137	0.026	-0.361	0.018	0.009	0.081	0.008	-0.05	-0.207	-0.035	0.018	0.176	-0.049	0.202	0.016	-0.018	-0.101	-0.289	0.022	0.112	0.155	0.089	-0.279	-0.002	-0.186	-0.048	0.124	-0.007	0.029	0.057	-0.009	-0.037	-0.113
